Item,Data do lançamento,Lançamentos de ENTRADA: quantidade,Lançamentos de ENTRADA: valor,Lançamentos de SAIDA: quantidade,Lançamentos de SAIDA: valor,Saldo Inicial em quantidade,Saldo Inicial em valor,Saldo Final em quantidade,Saldo Final em valor
10.01.206-6,2013-07-26,0.0,0.0,7.0978,16.18,4336.7272,8238.98,1112.829500000002,2750.8099999999604
10.01.206-6,2013-07-29,0.0,0.0,6.4998,14.82,4336.7272,8238.98,5182.530400000002,11783.06999999996
10.01.206-6,2013-07-30,0.0,0.0,5.2981,12.08,4336.7272,8238.98,3977.5035000000016,9036.239999999958
10.01.206-6,2013-07-31,0.0,0.0,414.8144,945.55,4336.7272,8238.98,2630.7733000000017,5966.439999999958
10.01.369-0,2012-08-20,0.0,0.0,3.4611,9.27,2387.1626,6392.24,2627.3122000000017,5957.169999999957
10.01.369-0,2012-08-23,0.0,0.0,3.4611,9.27,2387.1626,6392.24,2623.8511000000017,5947.899999999957
10.01.369-0,2012-09-28,12016.306,25428.49,0.0,0.0,2387.1626,6392.24,14640.157100000002,31376.38999999996
10.01.369-0,2012-10-08,0.0,0.0,1229.4372,2715.85,2387.1626,6392.24,12147.158800000001,25869.30999999996
10.01.369-0,2012-10-09,0.0,0.0,5.2405,11.58,2387.1626,6392.24,12064.2376,25686.129999999957
10.01.369-0,2012-10-18,0.0,0.0,3.8024,8.4,2387.1626,6392.24,12060.4352,25677.729999999956
10.01.369-0,2012-11-12,0.0,0.0,7.8729,17.39,2387.1626,6392.24,12052.5623,25660.339999999956
10.01.369-0,2012-11-22,0.0,0.0,591.0756,1305.7,2387.1626,6392.24,11461.4867,24354.639999999956
10.01.369-0,2012-11-23,0.0,0.0,23.838,52.65,2387.1626,6392.24,9873.3825,20846.50999999995
10.01.369-0,2012-11-24,0.0,0.0,3.973,8.78,2387.1626,6392.24,9869.4095,20837.729999999952
10.01.369-0,2012-12-23,0.0,0.0,1615.7988,3569.33,2387.1626,6392.24,8253.6107,17268.39999999995
10.01.369-0,2013-02-27,0.0,0.0,18.2319,40.28,2387.1626,6392.24,4340.2518,8623.69999999995
10.01.369-0,2013-02-28,0.0,0.0,5.8498,12.92,2387.1626,6392.24,4307.0785,8550.42999999995
10.01.369-0,2013-03-01,0.0,0.0,8.726,19.13,2387.1626,6392.24,4298.3525,8531.29999999995
10.01.369-0,2013-03-05,0.0,0.0,5.5817,12.23,2387.1626,6392.24,4292.7708,8519.06999999995
10.01.369-0,2013-03-08,4973.0788,10829.2,0.0,0.0,2387.1626,6392.24,9265.849600000001,19348.269999999953
10.01.369-0,2013-03-13,0.0,0.0,76.779,168.27,2387.1626,6392.24,9189.070600000001,19179.999999999953
10.01.369-0,2013-06-25,0.0,0.0,9.4572,20.73,2387.1626,6392.24,8266.992699999999,17159.079999999954
10.01.369-0,2013-07-01,0.0,0.0,472.8605,930.49,2387.1626,6392.24,7794.132199999999,16228.589999999955
10.01.369-0,2013-07-02,0.0,0.0,18.4026,36.21,2387.1626,6392.24,5270.324799999998,11262.279999999957
10.01.369-0,2013-07-03,0.0,0.0,18.9144,37.22,2387.1626,6392.24,5251.410399999998,11225.059999999958
10.01.369-0,2013-07-05,0.0,0.0,6.8735,13.53,2387.1626,6392.24,5244.536899999998,11211.529999999957
10.01.369-0,2013-07-06,913.0738,0.18,0.0,0.0,2387.1626,6392.24,6157.610699999998,11211.709999999957
41.01.053-3,2012-08-01,0.0,0.0,4.0,0.48,26382.0,3157.55,6105.610699999998,11205.479999999958
41.01.053-3,2012-08-02,0.0,0.0,28.0,3.35,26382.0,3157.55,6045.610699999998,11198.289999999957
41.01.053-3,2012-08-03,0.0,0.0,12.0,1.44,26382.0,3157.55,5813.610699999998,11170.519999999957
41.01.053-3,2012-08-06,0.0,0.0,28.0,3.35,26382.0,3157.55,5745.610699999998,11162.369999999957
41.01.053-3,2012-08-07,0.0,0.0,8.0,0.95,26382.0,3157.55,5689.610699999998,11155.669999999956
41.01.053-3,2012-08-08,0.0,0.0,28.0,3.35,26382.0,3157.55,5657.610699999998,11151.839999999956
41.01.053-3,2012-08-09,0.0,0.0,28.0,3.35,26382.0,3157.55,5621.610699999998,11147.539999999955
41.01.053-3,2012-08-10,0.0,0.0,4700.0,562.55,26382.0,3157.55,5573.610699999997,11141.799999999956
41.01.053-3,2012-08-13,0.0,0.0,8.0,0.95,26382.0,3157.55,5529.610699999997,11136.539999999955
41.01.053-3,2012-08-14,0.0,0.0,12.0,1.44,26382.0,3157.55,5517.610699999997,11135.099999999955
41.01.053-3,2012-08-15,0.0,0.0,8.0,0.95,26382.0,3157.55,5445.610699999997,11126.489999999954
41.01.053-3,2012-08-16,0.0,0.0,20.0,2.4,26382.0,3157.55,5373.610699999997,11117.879999999954
41.01.053-3,2012-08-17,0.0,0.0,4.0,0.48,26382.0,3157.55,5313.610699999997,11110.689999999955
41.01.053-3,2012-08-20,0.0,0.0,40.0,4.79,26382.0,3157.55,5245.610699999997,11102.549999999954
41.01.053-3,2012-08-21,0.0,0.0,24.0,2.87,26382.0,3157.55,5181.610699999997,11094.899999999952
41.01.053-3,2012-08-22,0.0,0.0,28.0,3.35,26382.0,3157.55,5117.610699999997,11087.239999999952
41.01.053-3,2012-08-23,0.0,0.0,8.0,0.95,26382.0,3157.55,5037.610699999997,11077.669999999951
41.01.053-3,2012-08-24,0.0,0.0,64.0,7.66,26382.0,3157.55,4973.610699999997,11070.009999999951
41.01.053-3,2012-08-27,0.0,0.0,64.0,7.66,26382.0,3157.55,4909.610699999997,11062.349999999951
41.01.053-3,2012-08-28,0.0,0.0,64.0,7.66,26382.0,3157.55,4845.610699999997,11054.689999999951
41.01.053-3,2012-08-29,0.0,0.0,64.0,7.66,26382.0,3157.55,4781.610699999997,11047.029999999952
41.01.053-3,2012-08-30,0.0,0.0,16.0,1.92,26382.0,3157.55,4701.610699999997,11037.46999999995
41.01.053-3,2012-08-31,0.0,0.0,64.0,7.66,26382.0,3157.55,4585.610699999997,11023.589999999951
41.01.053-3,2012-09-03,0.0,0.0,64.0,7.66,26382.0,3157.55,4461.610699999997,11008.74999999995
41.01.053-3,2012-09-04,0.0,0.0,40.0,4.79,26382.0,3157.55,4361.610699999997,10996.77999999995
41.01.053-3,2012-09-05,0.0,0.0,20.0,2.4,26382.0,3157.55,4253.610699999997,10983.83999999995
41.01.053-3,2012-09-06,0.0,0.0,12.0,1.44,26382.0,3157.55,4137.610699999997,10969.939999999948
41.01.053-3,2012-09-10,0.0,0.0,64.0,7.66,26382.0,3157.55,4021.6106999999975,10956.059999999949
41.01.053-3,2012-09-11,0.0,0.0,64.0,7.66,26382.0,3157.55,3897.6106999999975,10941.219999999948
41.01.053-3,2012-09-12,0.0,0.0,52.0,6.22,26382.0,3157.55,3833.6106999999975,10933.569999999949
41.01.053-3,2012-09-13,0.0,0.0,28.0,3.35,26382.0,3157.55,3769.6106999999975,10925.909999999949
41.01.053-3,2012-09-14,4.0,0.48,0.0,0.0,26382.0,3157.55,3693.6106999999975,10916.809999999949
41.01.053-3,2012-09-17,0.0,0.0,36.0,4.31,26382.0,3157.55,3657.6106999999975,10912.499999999949
41.01.053-3,2012-09-18,0.0,0.0,54.0,6.46,26382.0,3157.55,3567.6106999999975,10901.739999999949
41.01.053-3,2012-09-19,0.0,0.0,4.0,0.48,26382.0,3157.55,3519.6106999999975,10895.97999999995
41.01.053-3,2012-09-20,0.0,0.0,4.0,0.48,26382.0,3157.55,3515.6106999999975,10895.49999999995
41.01.053-3,2012-09-21,0.0,0.0,4.0,0.48,26382.0,3157.55,3479.6106999999975,10891.179999999953
41.01.053-3,2012-09-24,0.0,0.0,12.0,1.44,26382.0,3157.55,3463.6106999999975,10889.259999999953
41.01.053-3,2012-09-25,0.0,0.0,8.0,0.95,26382.0,3157.55,3411.6106999999975,10883.049999999952
41.01.053-3,2012-09-26,0.0,0.0,36.0,4.31,26382.0,3157.55,3347.6106999999975,10875.389999999952
41.01.053-3,2012-09-27,0.0,0.0,44.0,5.27,26382.0,3157.55,3283.6106999999975,10867.719999999952
41.01.053-3,2012-09-28,0.0,0.0,64.0,7.66,26382.0,3157.55,3171.6106999999975,10854.319999999952
41.01.053-3,2012-10-01,0.0,0.0,36.0,4.31,26382.0,3157.55,3107.6106999999975,10846.659999999953
41.01.053-3,2012-10-02,0.0,0.0,4.0,0.48,26382.0,3157.55,3031.6106999999975,10837.549999999954
41.01.053-3,2012-10-03,0.0,0.0,80.0,9.58,26382.0,3157.55,2951.6106999999975,10827.969999999954
41.01.053-3,2012-10-04,0.0,0.0,54.0,6.46,26382.0,3157.55,2817.6106999999975,10811.929999999955
41.01.053-3,2012-10-05,0.0,0.0,20.0,2.4,26382.0,3157.55,2737.6106999999975,10802.349999999955
41.01.053-3,2012-10-08,0.0,0.0,80.0,9.58,26382.0,3157.55,2653.6106999999975,10792.289999999955
41.01.053-3,2012-10-09,0.0,0.0,80.0,9.58,26382.0,3157.55,2573.6106999999975,10782.709999999955
41.01.053-3,2012-10-10,0.0,0.0,28.0,3.35,26382.0,3157.55,2493.6106999999975,10773.129999999956
41.01.053-3,2012-10-11,0.0,0.0,36.0,4.31,26382.0,3157.55,2409.6106999999975,10763.069999999956
41.01.053-3,2012-10-15,0.0,0.0,8.0,0.95,26382.0,3157.55,2381.6106999999975,10759.719999999956
41.01.053-3,2012-10-16,0.0,0.0,64.0,7.66,26382.0,3157.55,2313.6106999999975,10751.579999999956
41.01.053-3,2012-10-17,28.0,3.35,0.0,0.0,26382.0,3157.55,2169.6106999999975,10734.349999999957
41.01.053-3,2012-10-18,0.0,0.0,24.0,2.87,26382.0,3157.55,2021.6106999999975,10716.639999999956
41.01.053-3,2012-10-19,0.0,0.0,24.0,2.87,26382.0,3157.55,1901.6106999999975,10702.289999999954
41.01.053-3,2012-10-22,0.0,0.0,20.0,2.4,26382.0,3157.55,1865.6106999999975,10697.969999999954
41.01.053-3,2012-10-23,0.0,0.0,28.0,3.35,26382.0,3157.55,1821.6106999999975,10692.709999999954
41.01.053-3,2012-10-24,0.0,0.0,4.0,0.48,26382.0,3157.55,1725.6106999999975,10681.209999999954
41.01.053-3,2012-10-25,0.0,0.0,92.0,11.01,26382.0,3157.55,1633.6106999999975,10670.199999999953
41.01.053-3,2012-10-26,0.0,0.0,120.0,14.36,26382.0,3157.55,1513.6106999999975,10655.839999999953
41.01.053-3,2012-10-29,0.0,0.0,32.0,3.83,26382.0,3157.55,1413.6106999999975,10643.869999999954
41.01.053-3,2012-10-30,8.0,0.95,0.0,0.0,26382.0,3157.55,1285.6106999999975,10628.539999999954
41.01.053-3,2012-10-31,0.0,0.0,128.0,15.32,26382.0,3157.55,1157.6106999999975,10613.219999999954
41.01.053-3,2012-11-01,0.0,0.0,24.0,5.25,26382.0,3157.55,1037.6106999999975,10586.969999999954
41.01.053-3,2012-11-05,0.0,0.0,76.0,16.63,26382.0,3157.55,961.6106999999975,10570.339999999955
41.01.053-3,2012-11-06,0.0,0.0,52.0,11.37,26382.0,3157.55,881.6106999999975,10552.849999999953
41.01.053-3,2012-11-07,0.0,0.0,12.0,2.62,26382.0,3157.55,837.6106999999975,10543.229999999952
41.01.053-3,2012-11-08,0.0,0.0,36.0,7.87,26382.0,3157.55,761.6106999999975,10526.609999999951
41.01.053-3,2012-11-12,0.0,0.0,48.0,10.5,26382.0,3157.55,645.6106999999975,10501.23999999995
41.01.053-3,2012-11-13,0.0,0.0,24.0,5.25,26382.0,3157.55,621.6106999999975,10495.98999999995
41.01.053-3,2012-11-14,0.0,0.0,104.0,22.75,26382.0,3157.55,517.6106999999975,10473.23999999995
41.01.053-3,2012-11-19,0.0,0.0,64.0,14.0,26382.0,3157.55,453.61069999999745,10459.23999999995
41.01.053-3,2012-11-20,0.0,0.0,96.0,21.0,26382.0,3157.55,6357.610699999997,12298.89999999995
41.01.053-3,2012-11-21,0.0,0.0,24.0,5.25,26382.0,3157.55,10601.610699999997,13622.849999999951
41.01.053-3,2012-11-22,0.0,0.0,72.0,15.75,26382.0,3157.55,10525.610699999997,13606.219999999952
41.01.053-3,2012-11-23,0.0,0.0,10300.0,2252.92,26382.0,3157.55,10473.610699999997,13594.839999999953
41.01.053-3,2012-11-24,0.0,0.0,56.0,12.25,26382.0,3157.55,10417.610699999997,13582.589999999953
41.01.053-3,2012-11-26,0.0,0.0,16.0,3.5,26382.0,3157.55,18061.610699999997,15963.049999999952
41.01.053-3,2012-11-27,0.0,0.0,56.0,12.25,26382.0,3157.55,23105.610699999997,17531.549999999952
41.01.053-3,2012-11-28,0.0,0.0,56.0,12.25,26382.0,3157.55,23049.610699999997,17519.299999999952
41.01.053-3,2012-11-29,0.0,0.0,36.0,7.87,26382.0,3157.55,22981.610699999997,17504.429999999953
41.01.053-3,2012-11-30,0.0,0.0,16.0,3.5,26382.0,3157.55,22925.610699999997,17492.179999999953
41.01.053-3,2012-12-03,0.0,0.0,28.0,6.12,26382.0,3157.55,22845.610699999997,17474.689999999955
41.01.053-3,2012-12-04,0.0,0.0,20.0,4.38,26382.0,3157.55,22781.610699999997,17460.679999999953
41.01.053-3,2012-12-05,0.0,0.0,112.0,24.5,26382.0,3157.55,22669.610699999997,17436.179999999953
41.01.053-3,2012-12-06,0.0,0.0,48.0,10.5,26382.0,3157.55,22561.610699999997,17412.549999999952
41.01.053-3,2012-12-07,0.0,0.0,92.0,20.13,26382.0,3157.55,22469.610699999997,17392.41999999995
41.01.053-3,2012-12-10,0.0,0.0,36.0,7.87,26382.0,3157.55,22405.610699999997,17378.429999999953
41.01.053-3,2012-12-11,0.0,0.0,20.0,4.38,26382.0,3157.55,22313.610699999997,17358.309999999954
41.01.053-3,2012-12-12,0.0,0.0,60.0,13.13,26382.0,3157.55,22241.610699999997,17342.559999999954
41.01.053-3,2012-12-13,0.0,0.0,4.0,0.88,26382.0,3157.55,22193.610699999997,17332.059999999954
41.01.053-3,2012-12-14,0.0,0.0,120.0,26.25,26382.0,3157.55,22025.610699999997,17295.309999999954
41.01.053-3,2012-12-17,0.0,0.0,92.0,20.13,26382.0,3157.55,21893.610699999997,17266.429999999953
41.01.053-3,2012-12-18,0.0,0.0,4.0,0.88,26382.0,3157.55,21765.610699999997,17238.429999999953
41.01.053-3,2012-12-19,0.0,0.0,4.0,0.88,26382.0,3157.55,21681.610699999997,17220.059999999954
41.01.053-3,2012-12-20,0.0,0.0,32.0,7.0,26382.0,3157.55,21621.610699999997,17206.929999999953
41.01.053-3,2012-12-23,0.0,0.0,4363.0,954.32,26382.0,3157.55,17258.610699999997,16252.609999999953
41.01.053-3,2012-12-31,0.0,0.02,0.0,0.0,26382.0,3157.55,17258.610699999997,16252.609999999953
41.01.053-3,2013-01-07,0.0,0.0,32.0,7.0,26382.0,3157.55,17226.610699999997,16245.609999999953
41.01.053-3,2013-01-08,0.0,0.0,4.0,0.88,26382.0,3157.55,17138.610699999997,16226.349999999955
41.01.053-3,2013-01-09,0.0,0.0,40.0,8.75,26382.0,3157.55,17006.610699999997,16197.479999999954
41.01.053-3,2013-01-10,0.0,0.0,24.0,5.25,26382.0,3157.55,16958.610699999997,16186.979999999954
41.01.053-3,2013-01-11,0.0,0.0,4.0,0.88,26382.0,3157.55,16954.610699999997,16186.099999999955
41.01.053-3,2013-01-14,0.0,0.0,20.0,4.38,26382.0,3157.55,16914.610699999997,16177.339999999956
41.01.053-3,2013-01-15,0.0,0.0,20.0,4.38,26382.0,3157.55,16870.610699999997,16167.709999999957
41.01.053-3,2013-01-17,0.0,0.0,28.0,6.12,26382.0,3157.55,16842.610699999997,16161.589999999956
41.01.053-3,2013-01-18,0.0,0.0,28.0,6.12,26382.0,3157.55,16794.610699999997,16151.089999999956
41.01.053-3,2013-01-21,0.0,0.0,20.0,4.38,26382.0,3157.55,16750.610699999997,16141.449999999959
41.01.053-3,2013-01-22,0.0,0.0,12.0,2.62,26382.0,3157.55,16706.610699999997,16131.829999999958
41.01.053-3,2013-01-24,0.0,0.0,4.0,0.88,26382.0,3157.55,14168.610699999997,15576.71999999996
41.01.053-3,2013-01-25,0.0,0.0,60.0,13.13,26382.0,3157.55,14108.610699999997,15563.58999999996
41.01.053-3,2013-01-26,0.0,0.0,12.0,2.62,26382.0,3157.55,14076.610699999997,15556.58999999996
41.01.053-3,2013-01-28,0.0,0.0,32.0,7.0,26382.0,3157.55,14024.610699999997,15545.209999999961
41.01.053-3,2013-01-29,0.0,0.0,28.0,6.12,26382.0,3157.55,13968.610699999997,15532.96999999996
41.01.053-3,2013-01-30,0.0,0.0,12.0,2.62,26382.0,3157.55,13944.610699999997,15527.729999999958
41.01.053-3,2013-01-31,0.0,0.0,28.0,6.12,26382.0,3157.55,13916.610699999997,15521.609999999957
41.01.053-3,2013-02-01,0.0,0.0,28.0,6.12,26382.0,3157.55,13888.610699999997,15515.489999999956
41.01.053-3,2013-02-04,0.0,0.0,12.0,2.62,26382.0,3157.55,13876.610699999997,15512.869999999955
41.01.053-3,2013-02-05,0.0,0.0,8.0,1.75,26382.0,3157.55,13868.610699999997,15511.119999999955
41.01.053-3,2013-02-14,0.0,0.0,72.0,15.75,26382.0,3157.55,13788.610699999997,15493.619999999955
41.01.053-3,2013-02-15,0.0,0.0,40.0,8.75,26382.0,3157.55,13656.610699999997,15464.749999999955
41.01.053-3,2013-02-18,0.0,0.0,28.0,6.12,26382.0,3157.55,13552.610699999997,15442.009999999953
41.01.053-3,2013-02-19,0.0,0.0,48.0,10.5,26382.0,3157.55,13432.610699999997,15415.759999999953
41.01.053-3,2013-02-20,0.0,0.0,28.0,6.12,26382.0,3157.55,13316.610699999997,15390.39999999995
41.01.053-3,2013-02-21,0.0,0.0,4.0,0.88,26382.0,3157.55,13232.610699999997,15372.019999999951
41.01.053-3,2013-02-22,0.0,0.0,8.0,1.75,26382.0,3157.55,13164.610699999997,15357.14999999995
41.01.053-3,2013-02-25,0.0,0.0,40.0,8.75,26382.0,3157.55,13124.610699999997,15348.39999999995
41.01.053-3,2013-02-26,0.0,0.0,16.0,3.5,26382.0,3157.55,13080.610699999997,15338.77999999995
41.01.053-3,2013-02-27,0.0,0.0,20.0,4.38,26382.0,3157.55,13060.610699999997,15334.39999999995
41.01.053-3,2013-02-28,20.0,4.38,0.0,0.0,26382.0,3157.55,13028.610699999997,15327.39999999995
41.01.053-3,2013-03-01,0.0,0.0,40.0,8.75,26382.0,3157.55,12988.610699999997,15318.64999999995
41.01.053-3,2013-03-04,0.0,0.0,32.0,7.0,26382.0,3157.55,12952.610699999997,15310.769999999951
41.01.053-3,2013-03-05,0.0,0.0,4.0,0.88,26382.0,3157.55,12948.610699999997,15309.889999999952
41.01.053-3,2013-03-06,0.0,0.0,64.0,14.0,26382.0,3157.55,12880.610699999997,15295.009999999953
41.01.053-3,2013-03-07,0.0,0.0,16.0,3.5,26382.0,3157.55,12804.610699999997,15278.389999999952
41.01.053-3,2013-03-08,0.0,0.0,52.0,11.37,26382.0,3157.55,12752.610699999997,15267.019999999951
41.01.053-3,2013-03-11,0.0,0.0,64.0,14.0,26382.0,3157.55,12680.610699999997,15251.269999999951
41.01.053-3,2013-03-12,0.0,0.0,72.0,15.75,26382.0,3157.55,12608.610699999997,15235.519999999951
41.01.053-3,2013-03-13,0.0,0.0,72.0,15.75,26382.0,3157.55,12536.610699999997,15219.769999999951
41.01.053-3,2013-03-14,0.0,0.0,72.0,15.75,26382.0,3157.55,12464.610699999997,15204.019999999951
41.01.053-3,2013-03-15,0.0,0.0,28.0,6.12,26382.0,3157.55,12428.610699999997,15196.14999999995
41.01.053-3,2013-03-19,0.0,0.0,60.0,13.13,26382.0,3157.55,12368.610699999997,15183.019999999951
41.01.053-3,2013-03-20,0.0,0.0,80.0,17.49,26382.0,3157.55,12288.610699999997,15165.529999999952
41.01.053-3,2013-03-21,0.0,0.0,8.0,1.75,26382.0,3157.55,12228.610699999997,15152.40999999995
41.01.053-3,2013-03-22,0.0,0.0,20.0,4.38,26382.0,3157.55,12192.610699999997,15144.529999999952
41.01.053-3,2013-03-26,0.0,0.0,60.0,13.13,26382.0,3157.55,12104.610699999997,15125.259999999955
41.01.053-3,2013-03-27,0.0,0.0,32.0,7.0,26382.0,3157.55,12024.610699999997,15107.759999999955
41.01.053-3,2013-03-28,0.0,0.0,8.0,1.75,26382.0,3157.55,11944.610699999997,15090.249999999956
41.01.053-3,2013-03-31,0.0,0.03,0.0,0.0,26382.0,3157.55,11944.610699999997,15090.249999999956
41.01.053-3,2013-04-01,0.0,0.0,56.0,12.25,26382.0,3157.55,11872.610699999997,15074.499999999956
41.01.053-3,2013-04-02,0.0,0.0,72.0,15.75,26382.0,3157.55,11800.610699999997,15058.749999999956
41.01.053-3,2013-04-03,0.0,0.0,64.0,14.0,26382.0,3157.55,11736.610699999997,15044.749999999956
41.01.053-3,2013-04-08,0.0,0.0,56.0,12.25,26382.0,3157.55,11680.610699999997,15032.499999999956
41.01.053-3,2013-04-09,0.0,0.0,32.0,7.0,26382.0,3157.55,11624.610699999997,15020.249999999956
41.01.053-3,2013-04-10,0.0,0.0,28.0,6.12,26382.0,3157.55,11568.610699999997,15008.009999999955
41.01.053-3,2013-04-11,0.0,0.0,52.0,11.37,26382.0,3157.55,11516.610699999997,14996.639999999954
41.01.053-3,2013-04-12,0.0,0.0,60.0,13.13,26382.0,3157.55,11456.610699999997,14983.509999999955
41.01.053-3,2013-04-15,0.0,0.0,20.0,4.38,26382.0,3157.55,11428.610699999997,14977.379999999956
41.01.053-3,2013-04-16,0.0,0.0,32.0,7.0,26382.0,3157.55,11356.610699999997,14961.629999999956
41.01.053-3,2013-04-17,0.0,0.0,56.0,12.25,26382.0,3157.55,11300.610699999997,14949.379999999956
41.01.053-3,2013-04-18,0.0,0.0,56.0,12.25,26382.0,3157.55,11244.610699999997,14937.129999999956
41.01.053-3,2013-04-19,0.0,0.0,36.0,7.87,26382.0,3157.55,11188.610699999997,14924.879999999956
41.01.053-3,2013-04-22,0.0,0.0,56.0,12.25,26382.0,3157.55,11132.610699999997,14912.629999999956
41.01.053-3,2013-04-23,0.0,0.0,56.0,12.25,26382.0,3157.55,11076.610699999997,14900.379999999956
41.01.053-3,2013-04-24,0.0,0.0,8.0,1.75,26382.0,3157.55,11020.610699999997,14888.129999999956
41.01.053-3,2013-04-25,0.0,0.0,20.0,4.38,26382.0,3157.55,10952.610699999997,14873.249999999956
41.01.053-3,2013-04-26,0.0,0.0,32.0,7.0,26382.0,3157.55,10888.610699999997,14859.249999999956
41.01.053-3,2013-04-29,0.0,0.0,32.0,7.0,26382.0,3157.55,10812.610699999997,14842.629999999956
41.01.053-3,2013-04-30,0.0,0.0,72.0,15.75,26382.0,3157.55,10672.610699999997,14811.999999999956
41.01.053-3,2013-05-02,0.0,0.0,16.0,4.17,26382.0,3157.55,10576.610699999997,14787.009999999957
41.01.053-3,2013-05-03,0.0,0.0,92.0,23.95,26382.0,3157.55,10460.610699999997,14756.809999999956
41.01.053-3,2013-05-06,0.0,0.0,92.0,23.95,26382.0,3157.55,10344.610699999997,14726.619999999955
41.01.053-3,2013-05-07,0.0,0.0,24.0,6.24,26382.0,3157.55,10232.610699999997,14697.469999999954
41.01.053-3,2013-05-08,0.0,0.0,24.0,6.24,26382.0,3157.55,10116.610699999997,14667.289999999954
41.01.053-3,2013-05-09,0.0,0.0,12.0,3.12,26382.0,3157.55,10016.610699999997,14641.259999999953
41.01.053-3,2013-05-10,0.0,0.0,12800.0,3332.22,26382.0,3157.55,9920.610699999997,14616.279999999953
41.01.053-3,2013-05-13,0.0,0.0,76.0,19.79,26382.0,3157.55,9844.610699999997,14596.489999999952
41.01.053-3,2013-05-14,0.0,0.0,100.0,26.03,26382.0,3157.55,9744.610699999997,14570.459999999952
41.01.053-3,2013-05-15,0.0,0.0,56.0,14.58,26382.0,3157.55,9648.610699999997,14545.469999999952
41.01.053-3,2013-05-16,0.0,0.0,24.0,6.24,26382.0,3157.55,9540.610699999997,14517.369999999952
41.01.053-3,2013-05-17,0.0,0.0,20.0,5.21,26382.0,3157.55,9448.610699999997,14493.419999999953
41.01.053-3,2013-05-20,0.0,0.0,16.0,4.17,26382.0,3157.55,9340.610699999997,14465.299999999952
41.01.053-3,2013-05-21,0.0,0.0,20.0,5.21,26382.0,3157.55,9200.610699999997,14428.839999999951
41.01.053-3,2013-05-22,0.0,0.0,8.0,2.08,26382.0,3157.55,12580.610699999997,15634.739999999949
41.01.053-3,2013-05-23,0.0,0.0,28.0,7.29,26382.0,3157.55,17488.610699999997,17378.169999999947
41.01.053-3,2013-05-24,0.0,0.0,28.0,7.29,26382.0,3157.55,22668.610699999997,19220.369999999944
41.01.053-3,2013-05-27,0.0,0.0,12.0,3.12,26382.0,3157.55,22604.610699999997,19203.719999999943
41.01.053-3,2013-05-28,0.0,0.0,48.0,12.5,26382.0,3157.55,22540.610699999997,19187.049999999945
41.01.053-3,2013-05-29,0.0,0.0,28.0,7.29,26382.0,3157.55,22440.610699999997,19161.019999999946
41.01.053-3,2013-05-31,0.0,0.0,0.0,0.0,26382.0,3157.55,22440.610699999997,19161.019999999946
41.01.053-3,2013-06-03,0.0,0.0,8.0,2.08,26382.0,3157.55,22396.610699999997,19149.569999999945
41.01.053-3,2013-06-04,0.0,0.0,24.0,6.24,26382.0,3157.55,22336.610699999997,19133.95999999994
41.01.053-3,2013-06-05,0.0,0.0,152.0,39.57,26382.0,3157.55,22184.610699999997,19094.38999999994
41.01.053-3,2013-06-06,0.0,0.0,36.0,9.37,26382.0,3157.55,22044.610699999997,19057.93999999994
41.01.053-3,2013-06-07,0.0,0.0,40.0,10.41,26382.0,3157.55,21916.610699999997,19024.61999999994
41.01.053-3,2013-06-10,0.0,0.0,76.0,19.79,26382.0,3157.55,21804.610699999997,18995.45999999994
